KIDS_TILE,KIDS_ID,prob,LABEL_TE,model,FOLDER,RAJ2000,DECJ2000
KIDS_340.8_-28.2,KiDSDR4 J224226.841-281327.46,0.9998155236244202,0.0,lens_15_KIDS_340.8_-28.2,,,
KIDS_223.0_-0.5,KiDSDR4 J145325.778-003331.75,,1.0,,/home/grespanm/Data/lenses_KiDS,223.357411,-0.558822
KIDS_40.6_-28.2,KiDSDR4 J024303.533-281134.36,0.9925711154937744,0.0,lens_15_KIDS_40.6_-28.2,,,
KIDS_331.5_-29.2,KiDSDR4 J220431.733-292003.26,0.9998920559883118,0.0,lens_15_KIDS_331.5_-29.2,,,
KIDS_131.0_1.5,KiDSDR4 J084559.821+012632.22,0.8670555353164673,0.0,lens_15_KIDS_131.0_1.5,,,
KIDS_199.6_2.5,KiDSDR4 J131959.275+024016.76,0.9998903274536132,0.0,lens_15_KIDS_199.6_2.5,,,
KIDS_32.7_-28.2,KiDSDR4 J021209.850-281439.56,0.9995018243789672,0.0,lens_15_KIDS_32.7_-28.2,,,
KIDS_131.0_1.5,KiDSDR4 J084547.674+015653.72,0.8075505495071411,0.0,lens_15_KIDS_131.0_1.5,,,
KIDS_331.5_-29.2,KiDSDR4 J220449.413-292637.46,0.9998244047164916,0.0,lens_15_KIDS_331.5_-29.2,,,
KIDS_179.0_-0.5,KiDSDR4 J115616.852-000100.31,0.8219683170318604,0.0,lens_15_KIDS_179.0_-0.5,,,
KIDS_199.6_2.5,KiDSDR4 J131718.485+015925.86,0.9199296832084656,0.0,lens_15_KIDS_199.6_2.5,,,
KIDS_199.6_2.5,KiDSDR4 J131741.695+021420.01,0.9315831065177916,0.0,lens_15_KIDS_199.6_2.5,,,
KIDS_167.0_-0.5,KiDSDR4 J110940.997-004314.33,0.978676438331604,0.0,lens_15_KIDS_167.0_-0.5,,,
KIDS_167.0_-0.5,KiDSDR4 J110945.147-001224.62,0.999956488609314,0.0,lens_15_KIDS_167.0_-0.5,,,
KIDS_18.2_-29.2,KiDSDR4 J011045.486-290822.53,,1.0,,/home/grespanm/Data/lenses_KiDS,17.689526,-29.139593
KIDS_179.0_-0.5,KiDSDR4 J115618.439-001814.71,0.999971091747284,0.0,lens_15_KIDS_179.0_-0.5,,,
KIDS_340.8_-28.2,KiDSDR4 J224439.987-280610.72,0.9517882466316224,0.0,lens_15_KIDS_340.8_-28.2,,,
KIDS_52.4_-29.2,KiDSDR4 J032909.206-284825.90,0.9999346733093262,0.0,lens_15_KIDS_52.4_-29.2,,,
KIDS_340.8_-28.2,KiDSDR4 J224245.014-281840.77,0.9615622162818908,0.0,lens_15_KIDS_340.8_-28.2,,,
KIDS_331.5_-29.2,KiDSDR4 J220808.339-293012.80,0.9952036142349244,0.0,lens_15_KIDS_331.5_-29.2,,,
KIDS_39.9_-29.2,KiDSDR4 J024005.898-290125.47,0.9778481721878052,0.0,lens_15_KIDS_39.9_-29.2,,,
KIDS_39.9_-29.2,KiDSDR4 J024004.104-291023.17,0.9719744920730592,0.0,lens_15_KIDS_39.9_-29.2,,,
KIDS_131.0_1.5,KiDSDR4 J084510.590+013933.87,0.9833468198776244,0.0,lens_15_KIDS_131.0_1.5,,,
KIDS_179.0_-0.5,KiDSDR4 J115544.076-002011.90,0.8667973279953003,0.0,lens_15_KIDS_179.0_-0.5,,,
KIDS_331.5_-29.2,KiDSDR4 J220457.206-293539.38,0.944692850112915,0.0,lens_15_KIDS_331.5_-29.2,,,
KIDS_167.0_-0.5,KiDSDR4 J110846.139-000818.60,0.9977351427078248,0.0,lens_15_KIDS_167.0_-0.5,,,
KIDS_40.6_-28.2,KiDSDR4 J024300.236-283229.92,0.991884708404541,0.0,lens_15_KIDS_40.6_-28.2,,,
KIDS_167.0_-0.5,KiDSDR4 J110612.661-002351.91,0.9856771230697632,0.0,lens_15_KIDS_167.0_-0.5,,,
KIDS_340.8_-28.2,KiDSDR4 J224324.162-275908.86,0.95681494474411,0.0,lens_15_KIDS_340.8_-28.2,,,
KIDS_185.5_-2.5,KiDSDR4 J122335.140-021030.63,,1.0,,/home/grespanm/Data/lenses_KiDS,185.896418,-2.175176
KIDS_40.6_-28.2,KiDSDR4 J024208.881-282321.44,0.9394369125366212,0.0,lens_15_KIDS_40.6_-28.2,,,
KIDS_179.0_-0.5,KiDSDR4 J115639.959-005913.04,0.999993085861206,0.0,lens_15_KIDS_179.0_-0.5,,,
KIDS_39.9_-29.2,KiDSDR4 J024103.188-291936.42,0.9999490976333618,0.0,lens_15_KIDS_39.9_-29.2,,,
KIDS_167.0_-0.5,KiDSDR4 J110741.701-005402.28,0.9998664855957032,0.0,lens_15_KIDS_167.0_-0.5,,,
KIDS_179.0_-0.5,KiDSDR4 J115618.334-001235.16,0.9999552965164183,0.0,lens_15_KIDS_179.0_-0.5,,,
KIDS_340.8_-28.2,KiDSDR4 J224355.112-275058.67,0.9874858260154724,0.0,lens_15_KIDS_340.8_-28.2,,,
KIDS_331.5_-29.2,KiDSDR4 J220704.698-285409.81,0.999985694885254,0.0,lens_15_KIDS_331.5_-29.2,,,
KIDS_340.8_-28.2,KiDSDR4 J224204.985-283752.31,0.930196225643158,0.0,lens_15_KIDS_340.8_-28.2,,,
KIDS_52.4_-29.2,KiDSDR4 J033025.579-284627.12,0.9999582767486572,0.0,lens_15_KIDS_52.4_-29.2,,,
KIDS_52.4_-29.2,KiDSDR4 J033142.327-292308.42,0.9995241165161132,0.0,lens_15_KIDS_52.4_-29.2,,,
KIDS_131.0_1.5,KiDSDR4 J084545.587+014002.06,0.9999831914901732,0.0,lens_15_KIDS_131.0_1.5,,,
KIDS_179.0_-0.5,KiDSDR4 J115659.096-001740.54,0.9922773838043212,0.0,lens_15_KIDS_179.0_-0.5,,,
KIDS_40.6_-28.2,KiDSDR4 J024420.981-280452.71,0.8531028032302856,0.0,lens_15_KIDS_40.6_-28.2,,,
KIDS_331.5_-29.2,KiDSDR4 J220738.933-293307.21,0.999986171722412,0.0,lens_15_KIDS_331.5_-29.2,,,
KIDS_32.7_-28.2,KiDSDR4 J020916.247-274656.18,0.9841575622558594,0.0,lens_15_KIDS_32.7_-28.2,,,
KIDS_340.8_-28.2,KiDSDR4 J224200.937-274623.36,0.9999659657478333,0.0,lens_15_KIDS_340.8_-28.2,,,
KIDS_358.9_-28.2,KiDSDR4 J235510.007-283212.34,,1.0,,/home/grespanm/Data/lenses_KiDS,358.791698,-28.536762
KIDS_335.7_-35.1,KiDSDR4 J222129.164-345640.34,,1.0,,/home/grespanm/Data/lenses_KiDS,335.371517,-34.94454
KIDS_32.7_-28.2,KiDSDR4 J020933.772-280100.13,0.9609863758087158,0.0,lens_15_KIDS_32.7_-28.2,,,
KIDS_52.4_-29.2,KiDSDR4 J032752.016-290912.12,0.951107382774353,0.0,lens_15_KIDS_52.4_-29.2,,,
KIDS_52.4_-29.2,KiDSDR4 J033133.139-285641.17,0.9549051523208618,0.0,lens_15_KIDS_52.4_-29.2,,,
KIDS_52.4_-29.2,KiDSDR4 J032746.076-292640.25,0.99998140335083,0.0,lens_15_KIDS_52.4_-29.2,,,
KIDS_179.0_-0.5,KiDSDR4 J115440.111-005320.93,0.9999949932098388,0.0,lens_15_KIDS_179.0_-0.5,,,
KIDS_52.4_-29.2,KiDSDR4 J032928.197-285517.45,0.9374390840530396,0.0,lens_15_KIDS_52.4_-29.2,,,
KIDS_340.8_-28.2,KiDSDR4 J224416.432-274508.59,0.9943267107009888,0.0,lens_15_KIDS_340.8_-28.2,,,
KIDS_131.0_1.5,KiDSDR4 J084402.587+015321.57,0.9999908804893494,0.0,lens_15_KIDS_131.0_1.5,,,
KIDS_179.0_-0.5,KiDSDR4 J115440.425-001337.89,0.9904888868331908,0.0,lens_15_KIDS_179.0_-0.5,,,
KIDS_40.6_-28.2,KiDSDR4 J024106.219-281359.62,0.8665282726287842,0.0,lens_15_KIDS_40.6_-28.2,,,
KIDS_179.0_-0.5,KiDSDR4 J115749.389-000445.44,0.9999737739562988,0.0,lens_15_KIDS_179.0_-0.5,,,
KIDS_179.0_-0.5,KiDSDR4 J115528.053-003456.75,0.9527322053909302,0.0,lens_15_KIDS_179.0_-0.5,,,
KIDS_39.9_-29.2,KiDSDR4 J024116.473-292211.50,0.8070614337921143,0.0,lens_15_KIDS_39.9_-29.2,,,
KIDS_179.0_-0.5,KiDSDR4 J115409.594-005237.43,0.9399956464767456,0.0,lens_15_KIDS_179.0_-0.5,,,
KIDS_131.0_1.5,KiDSDR4 J084303.599+015457.84,0.9983510971069336,0.0,lens_15_KIDS_131.0_1.5,,,
KIDS_39.9_-29.2,KiDSDR4 J023920.308-291615.56,0.9999934434890748,0.0,lens_15_KIDS_39.9_-29.2,,,
KIDS_40.6_-28.2,KiDSDR4 J024216.890-282831.50,0.9552949666976928,0.0,lens_15_KIDS_40.6_-28.2,,,
KIDS_333.9_-33.1,KiDSDR4 J221339.008-331156.34,,1.0,,/home/grespanm/Data/lenses_KiDS,333.412536,-33.198985
KIDS_40.6_-28.2,KiDSDR4 J024059.473-283322.88,0.9718010425567628,0.0,lens_15_KIDS_40.6_-28.2,,,
KIDS_52.4_-29.2,KiDSDR4 J032956.393-290003.67,0.9502146244049072,0.0,lens_15_KIDS_52.4_-29.2,,,
KIDS_186.0_0.5,KiDSDR4 J122456.016+005048.05,,1.0,,/home/grespanm/Data/lenses_KiDS,186.233401,0.846682
KIDS_40.6_-28.2,KiDSDR4 J024141.367-274933.76,0.9358135461807252,0.0,lens_15_KIDS_40.6_-28.2,,,
KIDS_131.0_1.5,KiDSDR4 J084421.525+010425.35,0.9902011156082152,0.0,lens_15_KIDS_131.0_1.5,,,
KIDS_32.7_-28.2,KiDSDR4 J021034.032-282910.83,0.809330940246582,0.0,lens_15_KIDS_32.7_-28.2,,,
KIDS_131.0_1.5,KiDSDR4 J084552.961+015323.25,0.9044395685195924,0.0,lens_15_KIDS_131.0_1.5,,,
KIDS_31.2_-34.1,KiDSDR4 J020628.689-334748.67,,1.0,,/home/grespanm/Data/lenses_KiDS,31.619539,-33.796853
KIDS_131.0_1.5,KiDSDR4 J084234.116+013114.34,0.9409760236740112,0.0,lens_15_KIDS_131.0_1.5,,,
KIDS_179.0_-0.5,KiDSDR4 J115539.775-005524.92,0.95938241481781,0.0,lens_15_KIDS_179.0_-0.5,,,
KIDS_331.5_-29.2,KiDSDR4 J220357.717-284432.74,0.9994882345199584,0.0,lens_15_KIDS_331.5_-29.2,,,
KIDS_131.0_1.5,KiDSDR4 J084510.708+013905.78,0.9999219179153442,0.0,lens_15_KIDS_131.0_1.5,,,
KIDS_167.0_-0.5,KiDSDR4 J110647.098-004311.11,0.9999805688858032,0.0,lens_15_KIDS_167.0_-0.5,,,
KIDS_52.4_-29.2,KiDSDR4 J032809.020-291457.36,0.9998222589492798,0.0,lens_15_KIDS_52.4_-29.2,,,
KIDS_131.0_1.5,KiDSDR4 J084256.229+012231.69,0.994987726211548,0.0,lens_15_KIDS_131.0_1.5,,,
KIDS_179.0_-0.5,KiDSDR4 J115450.949-003910.58,0.9999920129776,0.0,lens_15_KIDS_179.0_-0.5,,,
KIDS_131.0_1.5,KiDSDR4 J084246.756+011117.63,0.9720263481140136,0.0,lens_15_KIDS_131.0_1.5,,,
KIDS_131.0_1.5,KiDSDR4 J084335.239+014356.91,0.9921605587005616,0.0,lens_15_KIDS_131.0_1.5,,,
KIDS_52.4_-29.2,KiDSDR4 J033009.207-293113.14,0.9997891187667848,0.0,lens_15_KIDS_52.4_-29.2,,,
KIDS_340.8_-28.2,KiDSDR4 J224521.035-280133.71,0.9840222597122192,0.0,lens_15_KIDS_340.8_-28.2,,,
KIDS_199.6_2.5,KiDSDR4 J131955.812+024455.93,0.9795920848846436,1.0,lens_15_KIDS_199.6_2.5,,,
KIDS_331.5_-29.2,KiDSDR4 J220523.249-285403.43,0.9930140972137452,0.0,lens_15_KIDS_331.5_-29.2,,,
KIDS_40.6_-28.2,KiDSDR4 J024114.199-281619.38,0.99986469745636,0.0,lens_15_KIDS_40.6_-28.2,,,
KIDS_2.4_-34.1,KiDSDR4 J000820.374-342718.99,,1.0,,/home/grespanm/Data/lenses_KiDS,2.084894,-34.455275
KIDS_32.7_-28.2,KiDSDR4 J021053.265-275622.81,0.9911527633666992,0.0,lens_15_KIDS_32.7_-28.2,,,
KIDS_131.0_1.5,KiDSDR4 J084237.979+010335.75,0.832385778427124,0.0,lens_15_KIDS_131.0_1.5,,,
KIDS_32.7_-28.2,KiDSDR4 J021259.579-280119.82,0.8339537382125854,0.0,lens_15_KIDS_32.7_-28.2,,,
KIDS_331.5_-29.2,KiDSDR4 J220457.860-284347.72,0.9660989046096802,0.0,lens_15_KIDS_331.5_-29.2,,,
KIDS_331.5_-29.2,KiDSDR4 J220413.159-291654.62,0.9987587332725524,0.0,lens_15_KIDS_331.5_-29.2,,,
KIDS_32.7_-28.2,KiDSDR4 J021027.249-283642.17,0.989231824874878,0.0,lens_15_KIDS_32.7_-28.2,,,
KIDS_179.0_-0.5,KiDSDR4 J115603.409-002913.30,0.9486342668533324,0.0,lens_15_KIDS_179.0_-0.5,,,
KIDS_26.2_-29.2,KiDSDR4 J014518.788-290539.92,,1.0,,/home/grespanm/Data/lenses_KiDS,26.328284,-29.094423
KIDS_181.5_-2.5,KiDSDR4 J120447.209-024312.34,,1.0,,/home/grespanm/Data/lenses_KiDS,181.196706,-2.720097
KIDS_52.4_-29.2,KiDSDR4 J032758.489-290526.07,0.9997689723968506,0.0,lens_15_KIDS_52.4_-29.2,,,
KIDS_340.8_-28.2,KiDSDR4 J224154.451-281656.71,0.9987354278564452,0.0,lens_15_KIDS_340.8_-28.2,,,
KIDS_199.6_2.5,KiDSDR4 J131701.882+023151.51,0.8575974106788635,0.0,lens_15_KIDS_199.6_2.5,,,
KIDS_131.0_1.5,KiDSDR4 J084410.521+010340.94,0.9145253896713256,0.0,lens_15_KIDS_131.0_1.5,,,
KIDS_331.5_-29.2,KiDSDR4 J220604.358-285438.74,0.996685266494751,0.0,lens_15_KIDS_331.5_-29.2,,,
KIDS_199.6_2.5,KiDSDR4 J131821.053+021331.59,0.9963632225990297,0.0,lens_15_KIDS_199.6_2.5,,,
KIDS_52.4_-29.2,KiDSDR4 J032746.212-284405.76,0.8111907839775085,0.0,lens_15_KIDS_52.4_-29.2,,,
KIDS_340.8_-28.2,KiDSDR4 J224440.543-283058.38,0.9754819869995116,0.0,lens_15_KIDS_340.8_-28.2,,,
KIDS_52.4_-29.2,KiDSDR4 J033148.180-284551.93,0.986497700214386,0.0,lens_15_KIDS_52.4_-29.2,,,
KIDS_131.0_1.5,KiDSDR4 J084450.378+011149.77,0.8634383082389832,0.0,lens_15_KIDS_131.0_1.5,,,
KIDS_40.6_-28.2,KiDSDR4 J024332.958-275632.53,0.9994592666625975,0.0,lens_15_KIDS_40.6_-28.2,,,
KIDS_39.9_-29.2,KiDSDR4 J023741.622-291507.39,0.999992847442627,0.0,lens_15_KIDS_39.9_-29.2,,,
KIDS_331.5_-29.2,KiDSDR4 J220743.938-292542.98,0.9998351335525512,0.0,lens_15_KIDS_331.5_-29.2,,,
KIDS_340.8_-28.2,KiDSDR4 J224419.313-280323.68,0.93544739484787,0.0,lens_15_KIDS_340.8_-28.2,,,
KIDS_179.0_-0.5,KiDSDR4 J115705.772-003603.44,0.9948545694351196,0.0,lens_15_KIDS_179.0_-0.5,,,
KIDS_40.6_-28.2,KiDSDR4 J024212.013-280443.69,0.9996398091316224,0.0,lens_15_KIDS_40.6_-28.2,,,
KIDS_199.6_2.5,KiDSDR4 J131803.723+025533.35,0.999957799911499,0.0,lens_15_KIDS_199.6_2.5,,,
KIDS_176.0_-1.5,KiDSDR4 J114329.639-014429.98,,1.0,,/home/grespanm/Data/lenses_KiDS,175.8735,-1.741662
KIDS_40.6_-28.2,KiDSDR4 J024432.997-275906.64,0.9941571950912476,0.0,lens_15_KIDS_40.6_-28.2,,,
KIDS_167.0_-0.5,KiDSDR4 J110620.708-000443.43,0.8693711757659912,0.0,lens_15_KIDS_167.0_-0.5,,,
KIDS_343.1_-28.2,KiDSDR4 J225409.348-274934.16,,1.0,,/home/grespanm/Data/lenses_KiDS,343.538954,-27.826156
KIDS_179.0_-0.5,KiDSDR4 J115621.854-004900.33,0.8265531063079834,0.0,lens_15_KIDS_179.0_-0.5,,,
KIDS_40.6_-28.2,KiDSDR4 J024151.368-274708.62,0.9957144260406494,0.0,lens_15_KIDS_40.6_-28.2,,,
KIDS_32.7_-28.2,KiDSDR4 J021226.966-280130.71,0.9976615309715272,0.0,lens_15_KIDS_32.7_-28.2,,,
KIDS_331.5_-29.2,KiDSDR4 J220723.729-291319.97,0.9215054512023926,0.0,lens_15_KIDS_331.5_-29.2,,,
KIDS_207.0_-1.5,KiDSDR4 J134843.009-015644.59,,1.0,,/home/grespanm/Data/lenses_KiDS,207.179206,-1.945721
KIDS_340.8_-28.2,KiDSDR4 J224251.789-274627.89,0.9134223461151124,0.0,lens_15_KIDS_340.8_-28.2,,,
KIDS_354.1_-32.1,KiDSDR4 J233533.673-322722.06,,1.0,,/home/grespanm/Data/lenses_KiDS,353.890307,-32.456128
KIDS_167.0_-0.5,KiDSDR4 J110840.689-001926.36,0.993809461593628,0.0,lens_15_KIDS_167.0_-0.5,,,
KIDS_39.9_-29.2,KiDSDR4 J023925.252-290802.44,0.9999605417251588,0.0,lens_15_KIDS_39.9_-29.2,,,
KIDS_199.6_2.5,KiDSDR4 J131812.956+020054.49,0.9999432563781738,0.0,lens_15_KIDS_199.6_2.5,,,
KIDS_331.5_-29.2,KiDSDR4 J220443.701-285139.90,0.9997131824493408,0.0,lens_15_KIDS_331.5_-29.2,,,
KIDS_52.4_-29.2,KiDSDR4 J032949.494-285057.35,0.9999326467514038,0.0,lens_15_KIDS_52.4_-29.2,,,
KIDS_52.4_-29.2,KiDSDR4 J033016.155-293219.00,0.9973437786102296,0.0,lens_15_KIDS_52.4_-29.2,,,
KIDS_11.4_-29.2,KiDSDR4 J004439.128-291957.30,,1.0,,/home/grespanm/Data/lenses_KiDS,11.163036,-29.332586
KIDS_131.0_1.5,KiDSDR4 J084408.745+011036.62,0.8861342072486877,0.0,lens_15_KIDS_131.0_1.5,,,
KIDS_199.6_2.5,KiDSDR4 J131821.328+024022.58,0.9978685975074768,0.0,lens_15_KIDS_199.6_2.5,,,
KIDS_340.8_-28.2,KiDSDR4 J224330.154-275509.77,0.8665476441383362,0.0,lens_15_KIDS_340.8_-28.2,,,
KIDS_32.7_-28.2,KiDSDR4 J021112.717-280953.72,0.8531774282455444,0.0,lens_15_KIDS_32.7_-28.2,,,
KIDS_179.0_-0.5,KiDSDR4 J115518.737-005313.53,0.999995231628418,0.0,lens_15_KIDS_179.0_-0.5,,,
KIDS_340.8_-28.2,KiDSDR4 J224422.317-274616.93,0.8588507175445557,0.0,lens_15_KIDS_340.8_-28.2,,,
KIDS_340.8_-28.2,KiDSDR4 J224310.205-284056.78,0.9993471,0.0,lens_15_KIDS_340.8_-28.2,,,
KIDS_131.0_1.5,KiDSDR4 J084534.361+013933.28,0.9999570846557616,0.0,lens_15_KIDS_131.0_1.5,,,
KIDS_40.6_-28.2,KiDSDR4 J024157.199-280651.91,0.999707043170929,0.0,lens_15_KIDS_40.6_-28.2,,,
KIDS_167.0_-0.5,KiDSDR4 J110704.782-002426.48,0.8165813684463501,0.0,lens_15_KIDS_167.0_-0.5,,,
KIDS_179.0_-0.5,KiDSDR4 J115551.186-002529.49,0.9744901061058044,0.0,lens_15_KIDS_179.0_-0.5,,,
KIDS_40.6_-28.2,KiDSDR4 J024322.235-280233.42,0.982818603515625,0.0,lens_15_KIDS_40.6_-28.2,,,
KIDS_340.8_-28.2,KiDSDR4 J224517.448-275231.07,0.9999960064888,0.0,lens_15_KIDS_340.8_-28.2,,,
KIDS_32.7_-28.2,KiDSDR4 J020939.839-282454.49,0.9999151825904846,0.0,lens_15_KIDS_32.7_-28.2,,,
KIDS_340.8_-28.2,KiDSDR4 J224121.620-282007.01,0.9111722707748412,0.0,lens_15_KIDS_340.8_-28.2,,,
KIDS_199.6_2.5,KiDSDR4 J131848.593+022652.05,0.9001127481460571,0.0,lens_15_KIDS_199.6_2.5,,,
KIDS_131.0_1.5,KiDSDR4 J084432.105+013255.92,0.9103283882141112,0.0,lens_15_KIDS_131.0_1.5,,,
KIDS_131.0_1.5,KiDSDR4 J084316.659+010753.55,0.800826370716095,0.0,lens_15_KIDS_131.0_1.5,,,
KIDS_167.0_-0.5,KiDSDR4 J110634.479-002402.33,0.9992505311965942,0.0,lens_15_KIDS_167.0_-0.5,,,
KIDS_39.9_-29.2,KiDSDR4 J023830.589-284805.62,0.9957723617553712,0.0,lens_15_KIDS_39.9_-29.2,,,
KIDS_340.8_-28.2,KiDSDR4 J224245.279-283244.87,0.826720654964447,0.0,lens_15_KIDS_340.8_-28.2,,,
KIDS_199.6_2.5,KiDSDR4 J132003.825+020241.72,0.9988729953765868,0.0,lens_15_KIDS_199.6_2.5,,,
KIDS_131.0_1.5,KiDSDR4 J084353.576+010149.61,0.9889572262763976,0.0,lens_15_KIDS_131.0_1.5,,,
KIDS_131.0_1.5,KiDSDR4 J084346.830+013505.60,0.981545090675354,0.0,lens_15_KIDS_131.0_1.5,,,
KIDS_167.0_-0.5,KiDSDR4 J110611.945-004859.73,0.9738205671310424,0.0,lens_15_KIDS_167.0_-0.5,,,
KIDS_167.0_-0.5,KiDSDR4 J110900.344-000656.47,0.9999895095825196,0.0,lens_15_KIDS_167.0_-0.5,,,
KIDS_52.4_-29.2,KiDSDR4 J032948.855-290428.20,0.9829142093658448,0.0,lens_15_KIDS_52.4_-29.2,,,
KIDS_15.9_-29.2,KiDSDR4 J010257.486-291121.76,,1.0,,/home/grespanm/Data/lenses_KiDS,15.739527,-29.189379
KIDS_167.0_-0.5,KiDSDR4 J110726.397-003246.47,0.8677617311477661,0.0,lens_15_KIDS_167.0_-0.5,,,
KIDS_40.6_-28.2,KiDSDR4 J024345.752-283440.86,0.8614461421966553,0.0,lens_15_KIDS_40.6_-28.2,,,
KIDS_52.4_-29.2,KiDSDR4 J032917.887-284705.10,0.9809553623199464,0.0,lens_15_KIDS_52.4_-29.2,,,
KIDS_40.6_-28.2,KiDSDR4 J024353.025-280728.07,0.9957830905914308,0.0,lens_15_KIDS_40.6_-28.2,,,
KIDS_199.6_2.5,KiDSDR4 J131825.106+021922.59,0.9999293684959412,0.0,lens_15_KIDS_199.6_2.5,,,
KIDS_131.0_1.5,KiDSDR4 J084221.485+012124.75,0.9885610342025756,0.0,lens_15_KIDS_131.0_1.5,,,
KIDS_340.8_-28.2,KiDSDR4 J224446.527-280155.05,0.9999901056289672,0.0,lens_15_KIDS_340.8_-28.2,,,
KIDS_340.8_-28.2,KiDSDR4 J224239.683-282341.53,0.9347922801971436,0.0,lens_15_KIDS_340.8_-28.2,,,
KIDS_179.0_-0.5,KiDSDR4 J115412.878-003152.61,0.9001827239990234,0.0,lens_15_KIDS_179.0_-0.5,,,
KIDS_167.0_-0.5,KiDSDR4 J110901.452-002113.51,0.8665147423744202,0.0,lens_15_KIDS_167.0_-0.5,,,
KIDS_52.4_-29.2,KiDSDR4 J032740.251-293610.61,0.9972937703132628,0.0,lens_15_KIDS_52.4_-29.2,,,
KIDS_32.7_-28.2,KiDSDR4 J021202.515-282328.58,0.9995824694633484,0.0,lens_15_KIDS_32.7_-28.2,,,
KIDS_331.5_-29.2,KiDSDR4 J220640.673-291109.07,0.9963943362236024,0.0,lens_15_KIDS_331.5_-29.2,,,
KIDS_179.0_-0.5,KiDSDR4 J115622.944-000240.88,0.9913744926452636,0.0,lens_15_KIDS_179.0_-0.5,,,
KIDS_52.4_-29.2,KiDSDR4 J033148.447-284559.27,0.8623861074447632,0.0,lens_15_KIDS_52.4_-29.2,,,
KIDS_167.0_-0.5,KiDSDR4 J110907.661-002254.09,0.9726670980453492,0.0,lens_15_KIDS_167.0_-0.5,,,
KIDS_179.0_-0.5,KiDSDR4 J115611.892-002103.04,0.9801984429359436,0.0,lens_15_KIDS_179.0_-0.5,,,
KIDS_179.0_-0.5,KiDSDR4 J115629.104-000209.36,0.9285547733306884,0.0,lens_15_KIDS_179.0_-0.5,,,
KIDS_331.5_-29.2,KiDSDR4 J220631.875-293549.04,0.9993263483047484,0.0,lens_15_KIDS_331.5_-29.2,,,
KIDS_32.7_-28.2,KiDSDR4 J021255.592-284031.22,0.9999758005142212,0.0,lens_15_KIDS_32.7_-28.2,,,
KIDS_331.5_-29.2,KiDSDR4 J220349.800-284117.51,0.9614786505699158,0.0,lens_15_KIDS_331.5_-29.2,,,
KIDS_179.0_-0.5,KiDSDR4 J115512.138-000243.51,0.9999876618385316,0.0,lens_15_KIDS_179.0_-0.5,,,
KIDS_331.5_-29.2,KiDSDR4 J220744.073-293507.89,0.923898220062256,0.0,lens_15_KIDS_331.5_-29.2,,,
KIDS_40.6_-28.2,KiDSDR4 J024305.163-283917.79,0.9796167016029358,0.0,lens_15_KIDS_40.6_-28.2,,,
KIDS_331.5_-29.2,KiDSDR4 J220453.924-293652.99,0.9969886541366576,0.0,lens_15_KIDS_331.5_-29.2,,,
KIDS_167.0_-0.5,KiDSDR4 J110716.289-005635.92,0.9243611097335817,0.0,lens_15_KIDS_167.0_-0.5,,,
KIDS_331.5_-29.2,KiDSDR4 J220800.492-291338.42,0.998884379863739,0.0,lens_15_KIDS_331.5_-29.2,,,
KIDS_167.0_-0.5,KiDSDR4 J110743.217-001831.12,0.9945509433746338,0.0,lens_15_KIDS_167.0_-0.5,,,
KIDS_179.0_-0.5,KiDSDR4 J115557.228-000015.90,0.837418794631958,0.0,lens_15_KIDS_179.0_-0.5,,,
KIDS_167.0_-0.5,KiDSDR4 J110950.407-005936.20,0.9949191,0.0,lens_15_KIDS_167.0_-0.5,,,
KIDS_199.6_2.5,KiDSDR4 J131623.568+022504.29,0.9907249212265016,0.0,lens_15_KIDS_199.6_2.5,,,
KIDS_32.7_-28.2,KiDSDR4 J020926.686-275034.49,0.9999940395355223,0.0,lens_15_KIDS_32.7_-28.2,,,
KIDS_179.0_-0.5,KiDSDR4 J115437.390-003023.14,0.981209933757782,0.0,lens_15_KIDS_179.0_-0.5,,,
KIDS_131.0_1.5,KiDSDR4 J084447.779+011240.20,0.999974489212036,0.0,lens_15_KIDS_131.0_1.5,,,
KIDS_131.0_1.5,KiDSDR4 J084510.370+013906.18,0.9999927878379822,0.0,lens_15_KIDS_131.0_1.5,,,
KIDS_131.0_1.5,KiDSDR4 J084421.646+010610.40,0.8410692811012268,0.0,lens_15_KIDS_131.0_1.5,,,
KIDS_167.0_-0.5,KiDSDR4 J110827.543-005254.84,0.9803345203399658,0.0,lens_15_KIDS_167.0_-0.5,,,
KIDS_179.0_-0.5,KiDSDR4 J115732.869-002442.58,0.9277685880661012,0.0,lens_15_KIDS_179.0_-0.5,,,
KIDS_331.5_-29.2,KiDSDR4 J220648.259-290313.10,0.999723255634308,0.0,lens_15_KIDS_331.5_-29.2,,,
KIDS_32.7_-28.2,KiDSDR4 J020848.154-282213.20,0.9998282194137572,0.0,lens_15_KIDS_32.7_-28.2,,,
KIDS_40.6_-28.2,KiDSDR4 J024247.960-275108.36,0.992140293121338,0.0,lens_15_KIDS_40.6_-28.2,,,
KIDS_40.6_-28.2,KiDSDR4 J024402.376-274543.26,0.987769365310669,0.0,lens_15_KIDS_40.6_-28.2,,,
KIDS_131.0_1.5,KiDSDR4 J084250.051+015137.65,0.993113100528717,0.0,lens_15_KIDS_131.0_1.5,,,
KIDS_331.5_-29.2,KiDSDR4 J220733.843-291536.44,0.9178665280342102,0.0,lens_15_KIDS_331.5_-29.2,,,
